"Verify that the usage of apps installed from Marketplace can be tracked","1","Firefox OS v2.1","Oct. 1, 2014, 5:30 a.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/150852/")"
"Verify that for users when limit is set data module shows a bar with current data used and the value of the limit set.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132394/")"
"Verify that for users, when limit is set, the data module shows a bar with current data used and the value of the set limit.","1","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132391/")"
"Verify that users, tapping in the data module, data usage view is opened in Cost Control app.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132390/")"
"Verify changing the date to a future date inside a monthly period is handled correctly regarding SMS count, for postpaid users","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132389/")"
"Verify when using a 3G data connection, the amount of data used is shown in the 3G data usage module.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132388/")"
"Verify when using a 3G data connection, the amount of data used is shown in the data usage details view.","1","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132387/")"
"Verify when using a Wifi connection, the amount of data used is shown in the data usage details view.","1","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132386/")"
"Verify that when using a new SIM (not configured yet) after having used another one, data consumption records are not mixed","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132385/")"
"Verify that users can reset the 3G data usage counters ( SIM card without billing support).","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132384/")"
"Verify that when a previously configured SIM card is inserted, that 3G usage data is recovered and correctly displayed. SIM without billing support.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132383/")"
"Verify that 3G consumption data is recovered if a previously configured SIM is inserted after data is reset on another postpaid SIM. SIM without billing support","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132382/")"
"Verify that users can reset the 3G data usage counters, and that the Cancel button on confirmation screen if functional. (SIM card without billing support)","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132381/")"
"Verify that when a user resets the 3G usage data, then the last data available is shown. SIM without billing support.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132380/")"
"Verify if a users reset the 3G data consumption data, 3G data usage will be set to 0. SIM without billing support.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132379/")"
"Verify the settings available for users in cost control application are correct.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132378/")"
"Verify that when an already configured SIM is inserted, then limit is recovered (if set) and alarms are shown. (if aplicable)","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132377/")"
"Verify when a not yet configured SIM card is inserted, no limit is set.","2","Firefox OS v2.1","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/132376/")"
"[Cost Control][Usage app]Launching Usage without a SIM should display appropriate message","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115571/")"
"[Cost Control] Verify there is no text overlap on the Data Report page in the Portuguese Language","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115572/")"
"Verify the format of the graph is correct for weekly billing period","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115573/")"
"Verify the format of the graph is correct for monthly billing period","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115574/")"
"Verify the format of the graph is correct for never billing period","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115575/")"
"Press limit button, access to the input limit screen and verify that the keyboard contains the keys defined by UX team","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115562/")"
"Press limit button, input the limit of data usage and press done button","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115563/")"
"Limit button, access to the input limit screen and press cancel button","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115564/")"
"Configure the limit in GB format","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115565/")"
"Configure the limit in MB format","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115566/")"
"Press limit button and verify that the user access the limit configuration mode","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115567/")"
"Verify that the user is able to open the Settings screen in the Cost Control app.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115568/")"
"Verify that the user can enable data use alerts in the Cost Control app.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115569/")"
"Verify when the data usage cycle is reseted (based on user configuration), the counters are reseted too and any alert are dismissed.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115553/")"
"Verify that when the limit is reached, the data module of the utility tray changes its background colour to the limit-background colour (red).","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115554/")"
"Verify when user SIM Card (without billing support)reaches 80% of the alert, the data module in the utility tray it will change its background color to the alert-background color. (orange)","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115555/")"
"Verify that users (SIM Card without billing support)can decide to see the 3G and Wifi data used","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115559/")"
"Verify that users SIM Card (without billing support) can decide to see the WiFi data used","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115560/")"
"Verify that when a 3G data is below amount of alert, it maintains a color that is reflected also in the Data Module in Notification Center.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115561/")"
"Verify that tapping in the credit module, in the notification bar, opens the Detailed Telephony App View.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115543/")"
"Verify in the notification bar the user has information about calls made for the user's postpaid subscription.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115544/")"
"Verify that the data usage counter is reset after the end of a Monthly billing period.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115533/")"
"Verify that the data usage counter resets after the end of a Weekly billing period.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115534/")"
"Verify the done button is disabled if threshold is empty.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115525/")"
"Verify the user can edit low balance warning threshold.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115527/")"
"Verify the functionality of selecting the starting day of a monthly tracking cycle but do no change it","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115528/")"
"Start day selection for Weekly billing period, Go back with no changes. Postpaid users SIM Card with billing support.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115529/")"
"Verify postpaid users (SIM Card with billing support) can switching between Monthly, Weekly and Never billing periods and going back without changes","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115530/")"
"Verify the low balance threshold can be turned off.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115522/")"
"Verify that low balance threshold by default is on","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115523/")"
"Verify a message displays when the threshold is set to 0.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115524/")"
"Verify when an already configured SIM card (without billing support) is inserted data from the older card used is recovered.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115488/")"
"Verify that for users when limit is set data module shows a bar with current data used and the value of the limit set","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115458/")"
"Verify that data usage counter does not reset when "Never" billing period is selected","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115467/")"
"Verify the format of the graphic showing data consumption displays correctly.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115463/")"
"Verify that a notification appears in notification tray when 3G data usage surpass the limit set","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115462/")"
"For users, no limits configured in data usage application, check that 3G data used, and timestamp for last 3G connection are both correct.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115459/")"
"Verify that for users when limit is set data module shows a bar with current data used and the value of the limit set.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115460/")"
"Verify that for users, when limit is set, the data module shows a bar with current data used and the value of the set limit.","1","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115457/")"
"Verify that users, tapping in the data module, data usage view is opened in Cost Control app.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115456/")"
"Verify changing the date to a future date inside a monthly period is handled correctly regarding SMS count, for postpaid users","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115455/")"
"Verify when using a 3G data connection, the amount of data used is shown in the 3G data usage module.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115454/")"
"Verify when using a 3G data connection, the amount of data used is shown in the data usage details view.","1","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115453/")"
"Verify when using a Wifi connection, the amount of data used is shown in the data usage details view.","1","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115452/")"
"Verify that when using a new SIM (not configured yet) after having used another one, data consumption records are not mixed","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115451/")"
"Verify that users can reset the 3G data usage counters ( SIM card without billing support).","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115450/")"
"Verify that when a previously configured SIM card is inserted, that 3G usage data is recovered and correctly displayed. SIM without billing support.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115449/")"
"Verify that 3G consumption data is recovered if a previously configured SIM is inserted after data is reset on another postpaid SIM. SIM without billing support","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115448/")"
"Verify that users can reset the 3G data usage counters, and that the Cancel button on confirmation screen if functional. (SIM card without billing support)","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115447/")"
"Verify that when a user resets the 3G usage data, then the last data available is shown. SIM without billing support.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115446/")"
"Verify if a users reset the 3G data consumption data, 3G data usage will be set to 0. SIM without billing support.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115445/")"
"Verify the settings available for users in cost control application are correct.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115444/")"
"Verify that when an already configured SIM is inserted, then limit is recovered (if set) and alarms are shown. (if aplicable)","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115443/")"
"Verify when a not yet configured SIM card is inserted, no limit is set.","2","Firefox OS v2.0","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/115442/")"
"Verify the format of the graph is correct for monthly billing period","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103851/")"
"Verify the format of the graph is correct for never billing period","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103852/")"
"Limit button, access to the input limit screen and press cancel button","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103841/")"
"Configure the limit in GB format","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103842/")"
"Configure the limit in MB format","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103843/")"
"Press limit button and verify that the user access the limit configuration mode","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103844/")"
"Verify that the user is able to open the Settings screen in the Cost Control app.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103845/")"
"Verify that the user can enable data use alerts in the Cost Control app.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103846/")"
"[Cost Control][Usage app]Launching Usage without a SIM should display appropriate message","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103848/")"
"[Cost Control] Verify there is no text overlap on the Data Report page in the Portuguese Language","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103849/")"
"Verify the format of the graph is correct for weekly billing period","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103850/")"
"Verify that users (SIM Card without billing support)can decide to see the 3G and Wifi data used","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103836/")"
"Verify that users SIM Card (without billing support) can decide to see the WiFi data used","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103837/")"
"Verify that when a 3G data is below amount of alert, it maintains a color that is reflected also in the Data Module in Notification Center.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103838/")"
"Press limit button, access to the input limit screen and verify that the keyboard contains the keys defined by UX team","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103839/")"
"Press limit button, input the limit of data usage and press done button","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103840/")"
"Verify when the data usage cycle is reseted (based on user configuration), the counters are reseted too and any alert are dismissed.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103830/")"
"Verify that when the limit is reached, the data module of the utility tray changes its background colour to the limit-background colour (red).","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103831/")"
"Verify when user SIM Card (without billing support)reaches 80% of the alert, the data module in the utility tray it will change its background color to the alert-background color. (orange)","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103832/")"
"Verify that tapping in the credit module, in the notification bar, opens the Detailed Telephony App View.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103820/")"
"Verify in the notification bar the user has information about calls made for the user's postpaid subscription.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103821/")"
"Verify the done button is disabled if threshold is empty.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103802/")"
"Verify the user can edit low balance warning threshold.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103804/")"
"Verify the functionality of selecting the starting day of a monthly tracking cycle but do no change it","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103805/")"
"Start day selection for Weekly billing period, Go back with no changes. Postpaid users SIM Card with billing support.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103806/")"
"Verify postpaid users (SIM Card with billing support) can switching between Monthly, Weekly and Never billing periods and going back without changes","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103807/")"
"Verify that the data usage counter is reset after the end of a Monthly billing period.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103810/")"
"Verify that the data usage counter resets after the end of a Weekly billing period.","2","Firefox OS v1.4","Sept. 3, 2014, 4:11 p.m.","=HYPERLINK("https://moztrap.mozilla.org/manage/cases/_detail/103811/")"
